"amd64_code","aarch64_code"
"lea rax, [0x1000];mov rsi, qword ptr [rsp+0x160];mov rdi, rax;call qword ptr [rax+0x8];mov rdi, r12;call 0x2000 ;mov rdi, qword ptr [rsp+0xb0];test rdi, rdi;je 0x3000","ldr x0, [];ldr x2, [];ldr x1, [];mov x0, x21;blr x2 ;cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x148];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x138];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x128];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x88];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x80];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, rbx;mov rbx, rbp;call 0x1000 ;jmp 0x2000","mov x0, x20;bl 0x1000 ;mov x19, x20;b 0x2000"
"mov rdi, qword ptr [rsp+0xd0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"lea r12, [rsp+0x220];mov rdi, qword ptr [rsp+0x98];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rbp, rbx;mov rdi, qword ptr [rsp+0x190];test rdi, rdi;jne 0x1000","ldr x19, [];cbnz x19, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10];jmp 0x1000","ldr x1, [];ldr x1, [];blr x1 ;b 0x1000"
"lea rax, [0x1000];mov rsi, qword ptr [rsp+0x160];mov rdi, rax;call qword ptr [rax+0x8];mov rdi, r12;call 0x2000 ;mov rdi, qword ptr [rsp+0xb0];test rdi, rdi;je 0x3000","ldr x0, [];ldr x2, [];ldr x1, [];mov x0, x21;blr x2 ;cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x148];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x138];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x128];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x88];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x80];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, qword ptr [r12+0x10];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, r12;mov esi, 0x70;lea r12, [rsp+0x220];call 0x1000 ;jmp 0x2000","mov x0, x22;mov w1, # 0x70;bl 0x1000 ;b 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x1e8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x1c0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x98];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rbp, rbx;mov rdi, qword ptr [rsp+0x190];test rdi, rdi;jne 0x1000","ldr x19, [];cbnz x19, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10];jmp 0x1000","ldr x1, [];ldr x1, [];blr x1 ;b 0x1000"
"lea rax, [0x1000];mov rsi, qword ptr [rsp+0x160];mov rdi, rax;call qword ptr [rax+0x8];mov rdi, r12;call 0x2000 ;mov rdi, qword ptr [rsp+0xb0];test rdi, rdi;je 0x3000","ldr x0, [];ldr x2, [];ldr x1, [];mov x0, x21;blr x2 ;cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x148];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x138];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x128];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x88];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x80];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, qword ptr [rsp+0x138];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x128];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x88];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rsp+0x80];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"call 0x1000 ;call 0x2000 ;mov eax, 0x3000;jmp 0x4000"," bl 0x1000 ;mov w0, # 0x2000;b 0x3000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rbx, rax;mov rax, qword ptr [rbp];mov rdi, rbp;call qword ptr [rax+0x10];mov rdi, rbx;call 0x1000 ;call 0x2000 ;mov eax, 0x3000;jmp 0x4000","mov x0, x20;ldr x8, [];ldr x8, [];blr x8 ;mov x19, x0;b 0x1000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [r12];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;add rbx, 0x1;mov rdi, r12;jne 0x2000","mov x0, x21;bl 0x1000 ;add x20, x20, # 0x1;cbnz x0, 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rbp, rsp;mov rbp, rsp;mov rbp, rsp","add x20, sp, # 0x38;str x20, []"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x10];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;add rbx, 0x1;mov rdi, r12;jne 0x2000","mov x0, x21;bl 0x1000 ;add x20, x20, # 0x1;cbnz x0, 0x2000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp+0xe0];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, rbp;call 0x1000 ;mov esi, 0x110;mov rdi, rbp;call 0x2000 ;call 0x3000 ;call 0x4000","mov x0, x20;bl 0x1000 ;mov w1, # 0x110;mov x0, x19;bl 0x2000 ;bl 0x3000"
"mov rdi, qword ptr [rsp+0x18];call 0x1000 ;mov rdi, qword ptr [rsp+0x8];call 0x2000 ;mov rdi, rbx;call 0x3000 ;call 0x4000","ldr x0, [];bl 0x1000 ;mov x0, x19;bl 0x2000 ;bl 0x3000"
"mov rdi, qword ptr [rbp+0x60];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp+0x50];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp+0x40];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp+0x30];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov esi, 0x110;mov rdi, rbp;call 0x1000 ;call 0x2000 ;call 0x3000","mov w1, # 0x110;mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rsp+0x58];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10];jmp 0x1000 ;jmp 0x2000","ldr x0, [];ldr x1, [];blr x1 ;b 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rsp+0x150];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"lea rdi, [rsp+0x70];call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","add x0, sp, # 0xb8;bl 0x1000 ;bl 0x2000"
"mov rbx, rax;jmp 0x1000 ;jmp 0x2000"," b 0x1000 ;mov x19, x0;b 0x2000"
"mov rdi, qword ptr [rsp+0xc0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0xb0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0xa0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;call 0x2000 ;mov r12d, 0x3000;jmp 0x4000"," bl 0x1000 ;bl 0x2000 ;mov w21, # 0x3000;b 0x4000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x70];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x68];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rax, qword ptr [r13];mov rdi, r13;call qword ptr [rax+0x10];mov rdi, qword ptr [rsp+0x20];mov rax, qword ptr [rdi];call qword ptr [rax+0x10];call qword ptr [rax+0x10]","ldr x0, [];ldr x0, [];ldr x1, [];mov x0, x23;blr x1"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rax, qword ptr [r14];mov rdi, r14;call qword ptr [rax+0x10];mov rdi, rbx;call 0x1000 ;call 0x2000 ;mov r12d, 0x3000;jmp 0x4000","ldr x8, [];ldr x8, [];mov x0, x19;bl 0x1000 ;bl 0x2000 ;mov w0, # 0x3000;b 0x4000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, r14;mov esi, 0x38;call 0x1000 ;mov rdi, rbx;jmp 0x2000","mov x0, x20;mov w1, # 0x38;bl 0x1000 ;b 0x2000"
"call 0x1000 ;call 0x2000 ;mov r12d, 0x3000;jmp 0x4000"," bl 0x1000 ;bl 0x2000 ;mov w21, # 0x3000;b 0x4000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x30];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, rbp;call 0x1000 ;mov rdi, r12;call 0x2000 ;call 0x3000 ;mov r15d, 0x4000;jmp 0x5000","mov x0, x20;bl 0x1000 ;mov w19, # 0x2000;b 0x3000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x30];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"lea rbp, [rsp+0x10];lea rbp, [rsp+0x10]","add x20, sp, # 0x58;add x19, sp, # 0x58"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;mov rdi, r12;call 0x2000 ;call 0x3000 ;mov r15d, 0x4000;jmp 0x5000","mov x0, x20;bl 0x1000 ;mov w19, # 0x2000;b 0x3000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x30];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, rbx;add rbp, 0x1;jne 0x1000","add x20, x20, # 0x1;cbnz x20, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x30];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, rbx;add rbp, 0x1;jne 0x1000","add x20, x20, # 0x1;cbnz x20, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbx+0x1f8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, r13;call 0x1000 ;mov rdi, r14;call 0x2000 ;call 0x3000 ;call 0x4000","mov x0, x22;bl 0x1000 ;bl 0x2000 ;mov x0, x19;bl 0x3000 ;b 0x4000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x48];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbx+0x40];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"lea rdi, [rbx+0x30];call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","add x0, x19, # 0x30;bl 0x1000 ;mov x0, x20;bl 0x2000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, qword ptr [rbx+0x2b0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbx+0x298];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, qword ptr [rbx+0x278];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x258];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x238];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x218];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x208];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x1f8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, r13;call 0x1000 ;mov rdi, r14;call 0x2000 ;call 0x3000 ;call 0x4000","mov x0, x22;bl 0x1000 ;bl 0x2000 ;mov x0, x19;bl 0x3000 ;b 0x4000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rbx+0x168];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, r14;call 0x1000 ;jmp 0x2000 ;jmp 0x3000","mov x0, x19;bl 0x1000 ;b 0x2000 ;b 0x3000"
"mov rdi, qword ptr [rbx+0xd8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbx+0xc8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbx+0xb8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;jmp 0x2000 ;jmp 0x3000"," bl 0x1000 ;b 0x2000 ;b 0x3000"
"mov rdi, r13;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x22;bl 0x1000 ;mov x0, x20;bl 0x2000 ;bl 0x3000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, r15;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x24;bl 0x1000 ;mov x0, x20;bl 0x2000 ;bl 0x3000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, r15;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x24;bl 0x1000 ;mov x0, x20;bl 0x2000 ;bl 0x3000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x90];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0xa0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov r14, rbx;mov r14, rbx","mov x23, x19;mov x22, x19"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov ebx, dword ptr [rbp-0xe8];mov rdi, qword ptr [rbp-0xf0]","ldr w0, [];ldr w1, []"
"lea eax, [rbx-0x1];mov r12, qword ptr [rdi+rax*8];mov rbx, rax;test r12, r12;je 0x1000","sub w0, w19, # 0x1;ldr x21, [];cbz x21, 0x1000"
"test rdi, rdi;jne 0x1000","cbnz x0, 0x1000;b 0x2000"
"test ebx, ebx;jne 0x1000","cbnz w19, 0x1000;ldp x21, x22, []"
"mov rdi, qword ptr [r12+0x50];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [r12+0x40];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [r12+0x30];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, r12;mov esi, 0x90;call 0x1000 ;mov rdi, qword ptr [rbp-0xf0];jmp 0x2000","mov x0, x21;mov w1, # 0x90;bl 0x1000 ;b 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rbx, rax;mov rdi, qword ptr [rbp-0x80];test rdi, rdi;je 0x1000","cbz x0, 0x1000;mov x22, x0"
"mov rdi, qword ptr [rbp-0x90];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0xa0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov r14, rbx;jmp 0x1000","mov x23, x19;b 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [r15+0x40];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [r15+0x30];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov esi, 0x90;mov rdi, r15;call 0x1000 ;jmp 0x2000","mov w1, # 0x90;mov x0, x26;bl 0x1000 ;b 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x80];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0x90];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0xa0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov r14, rbx;jmp 0x1000","mov x23, x19;b 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x40];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x30];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, r15;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x24;bl 0x1000 ;mov x0, x20;bl 0x2000 ;bl 0x3000"
"mov rdi, qword ptr [rsp+0xb0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0xa0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
